Timepoint,,,,,,,,,,,,,,,,,,,,,
73.5,14.197,199510,5.2619,176.75,1.0371,30.901,125.98,84.99,20229,19.678,17228,6226,19.678,99733,26.689,0.15887,0.015733,0.015733,0.0033484,0.043634,4.5244
73.667,14.099,199510,5.1858,175.3,1.0241,30.44,125.57,84.368,20226,19.546,17265,6245.9,19.546,99734,26.575,0.15778,0.015434,0.015434,0.0033227,0.043095,4.5009
73.833,14.002,199510,5.1109,173.87,1.0113,29.986,125.17,83.758,20222,19.415,17301,6265.6,19.415,99736,26.462,0.15668,0.015145,0.015145,0.0032972,0.042564,4.4774
74,13.905,199520,5.0373,172.44,0.99868,29.54,124.78,83.162,20218,19.285,17337,6285.1,19.285,99737,26.352,0.1556,0.014866,0.014866,0.0032719,0.042039,4.4539
74.167,13.809,199520,4.9648,171.03,0.98621,29.101,124.39,82.577,20213,19.156,17372,6304.5,19.156,99739,26.244,0.15452,0.014595,0.014595,0.0032468,0.04152,4.4304
74.333,13.714,199520,4.8936,169.62,0.97391,28.67,124,82.005,20207,19.027,17407,6323.6,19.027,99740,26.138,0.15345,0.014333,0.014333,0.0032219,0.041008,4.4069
74.5,13.619,199530,4.8235,168.23,0.96177,28.246,123.63,81.446,20201,18.899,17442,6342.5,18.899,99742,26.034,0.15238,0.014081,0.014081,0.0031972,0.040502,4.3833
74.667,13.525,199530,4.7547,166.84,0.94979,27.83,123.26,80.899,20194,18.772,17476,6361.2,18.772,99743,25.932,0.15132,0.013837,0.013837,0.0031727,0.040002,4.3598
74.833,13.432,199530,4.6871,165.46,0.93798,27.421,122.9,80.365,20187,18.645,17510,6379.7,18.645,99745,25.832,0.15027,0.013603,0.013603,0.0031483,0.039509,4.3362
75,13.339,199530,4.6207,164.1,0.92633,27.02,122.54,79.843,20179,18.519,17544,6398,18.519,99746,25.734,0.14923,0.013378,0.013378,0.0031242,0.039023,4.3125
75.167,13.247,199540,4.5554,162.74,0.91484,26.626,122.19,79.332,20170,18.394,17577,6416.1,18.394,99747,25.639,0.14819,0.013161,0.013161,0.0031002,0.038543,4.2889
75.333,13.156,199540,4.4911,161.39,0.9035,26.239,121.85,78.831,20161,18.27,17609,6434,18.27,99749,25.545,0.14716,0.01295,0.01295,0.0030764,0.038069,4.2653
75.5,13.065,199540,4.4279,160.05,0.8923,25.858,121.51,78.341,20151,18.146,17642,6451.7,18.146,99750,25.453,0.14614,0.012746,0.012746,0.0030528,0.037601,4.2417
75.667,12.975,199540,4.3656,158.72,0.88124,25.483,121.18,77.86,20141,18.023,17674,6469.2,18.023,99751,25.363,0.14512,0.012548,0.012548,0.0030294,0.037139,4.2181
75.833,12.885,199550,4.3044,157.41,0.87033,25.114,120.86,77.389,20130,17.901,17705,6486.6,17.901,99752,25.275,0.14411,0.012357,0.012357,0.0030062,0.036682,4.1945
76,12.796,199550,4.2442,156.1,0.85957,24.752,120.54,76.929,20119,17.779,17736,6503.7,17.779,99754,25.188,0.1431,0.012173,0.012173,0.0029831,0.036232,4.1709
76.167,12.708,199550,4.185,154.79,0.84895,24.396,120.22,76.478,20107,17.658,17767,6520.6,17.658,99755,25.102,0.1421,0.011995,0.011995,0.0029602,0.035788,4.1474
76.333,12.621,199560,4.1268,153.5,0.83847,24.047,119.91,76.038,20094,17.538,17797,6537.4,17.538,99756,25.019,0.14111,0.011824,0.011824,0.0029375,0.03535,4.1238
76.5,12.534,199560,4.0697,152.22,0.82814,23.704,119.61,75.607,20081,17.419,17827,6553.9,17.419,99757,24.937,0.14013,0.011659,0.011659,0.002915,0.034918,4.1002
76.667,12.448,199560,4.0134,150.95,0.81794,23.366,119.31,75.184,20068,17.3,17856,6570.3,17.3,99758,24.857,0.13915,0.011499,0.011499,0.0028926,0.034491,4.0767
76.833,12.362,199560,3.958,149.68,0.80787,23.034,119.02,74.77,20054,17.182,17886,6586.5,17.182,99760,24.779,0.13817,0.011343,0.011343,0.0028704,0.03407,4.0532
77,12.277,199570,3.9034,148.43,0.79793,22.707,118.73,74.364,20039,17.065,17914,6602.4,17.065,99761,24.701,0.13721,0.011192,0.011192,0.0028484,0.033654,4.0297
77.167,12.192,199570,3.8497,147.18,0.78812,22.385,118.45,73.965,20024,16.949,17943,6618.2,16.949,99762,24.626,0.13625,0.011046,0.011046,0.0028266,0.033244,4.0063
77.333,12.108,199570,3.7969,145.95,0.77843,22.069,118.17,73.575,20008,16.833,17971,6633.9,16.833,99763,24.551,0.13529,0.010905,0.010905,0.0028049,0.03284,3.9829
77.5,12.025,199570,3.7449,144.72,0.76887,21.758,117.9,73.193,19992,16.718,17998,6649.3,16.718,99764,24.478,0.13435,0.010768,0.010768,0.0027833,0.032441,3.9595
77.667,11.942,199580,3.6938,143.5,0.75945,21.453,117.63,72.819,19976,16.604,18025,6664.5,16.604,99765,24.407,0.13341,0.010636,0.010636,0.002762,0.032047,3.9361
77.833,11.86,199580,3.6436,142.29,0.75015,21.153,117.36,72.453,19959,16.49,18052,6679.6,16.49,99766,24.337,0.13247,0.010509,0.010509,0.0027408,0.031659,3.9128
78,11.779,199580,3.5941,141.09,0.74097,20.858,117.1,72.095,19941,16.378,18079,6694.5,16.378,99767,24.268,0.13154,0.010386,0.010386,0.0027198,0.031276,3.8895
78.167,11.698,199580,3.5454,139.9,0.7319,20.567,116.85,71.743,19923,16.265,18105,6709.2,16.265,99768,24.2,0.13062,0.010266,0.010266,0.0026989,0.030899,3.8663
78.333,11.617,199590,3.4974,138.72,0.72294,20.281,116.6,71.398,19905,16.154,18131,6723.7,16.154,99769,24.133,0.1297,0.01015,0.01015,0.0026782,0.030526,3.8431
78.5,11.537,199590,3.4502,137.55,0.71411,19.999,116.35,71.059,19886,16.043,18156,6738,16.043,99770,24.068,0.12879,0.010037,0.010037,0.0026577,0.030158,3.82
78.667,11.458,199590,3.4036,136.38,0.70538,19.722,116.11,70.727,19866,15.933,18181,6752.2,15.933,99771,24.004,0.12789,0.009927,0.009927,0.0026373,0.029796,3.7969
78.833,11.379,199590,3.3578,135.22,0.69677,19.45,115.87,70.402,19846,15.824,18206,6766.2,15.824,99771,23.941,0.12699,0.0098207,0.0098207,0.002617,0.029438,3.7739
79,11.301,199600,3.3128,134.08,0.68827,19.182,115.64,70.083,19826,15.716,18230,6780,15.716,99772,23.88,0.1261,0.0097178,0.0097178,0.002597,0.029086,3.7509
79.167,11.223,199600,3.2685,132.94,0.67989,18.918,115.41,69.771,19805,15.608,18254,6793.7,15.608,99773,23.819,0.12521,0.0096184,0.0096184,0.002577,0.028738,3.7279
79.333,11.146,199600,3.2249,131.81,0.67162,18.659,115.18,69.466,19784,15.501,18278,6807.1,15.501,99774,23.76,0.12433,0.0095222,0.0095222,0.0025573,0.028396,3.7051
79.5,11.07,199600,3.1819,130.69,0.66345,18.404,114.96,69.166,19762,15.394,18301,6820.4,15.394,99775,23.701,0.12345,0.0094285,0.0094285,0.0025377,0.028058,3.6822
79.667,10.994,199610,3.1396,129.57,0.65538,18.153,114.74,68.872,19740,15.289,18324,6833.5,15.289,99776,23.644,0.12258,0.0093373,0.0093373,0.0025182,0.027724,3.6595
79.833,10.918,199610,3.0979,128.47,0.64741,17.905,114.53,68.583,19718,15.184,18347,6846.5,15.184,99777,23.588,0.12172,0.0092485,0.0092485,0.0024989,0.027395,3.6368
80,10.843,199610,3.0568,127.37,0.63954,17.662,114.32,68.299,19695,15.079,18369,6859.3,15.079,99777,23.532,0.12086,0.0091622,0.0091622,0.0024797,0.027071,3.6142
80.167,10.769,199610,3.0163,126.28,0.63177,17.422,114.11,68.021,19672,14.976,18391,6871.9,14.976,99778,23.478,0.12001,0.0090783,0.0090783,0.0024607,0.026752,3.5916
80.333,10.695,199620,2.9764,125.2,0.62411,17.186,113.9,67.748,19648,14.873,18412,6884.4,14.873,99779,23.425,0.11916,0.008997,0.008997,0.0024418,0.026436,3.5691
80.5,10.621,199620,2.9372,124.13,0.61655,16.954,113.7,67.481,19624,14.771,18433,6896.6,14.771,99780,23.373,0.11832,0.0089181,0.0089181,0.0024231,0.026126,3.5467
80.667,10.549,199620,2.8987,123.07,0.60908,16.726,113.51,67.22,19600,14.669,18454,6908.8,14.669,99780,23.321,0.11748,0.0088418,0.0088418,0.0024045,0.02582,3.5243
80.833,10.476,199620,2.8606,122.01,0.60171,16.501,113.31,66.964,19575,14.568,18475,6920.7,14.568,99781,23.271,0.11665,0.0087675,0.0087675,0.002386,0.025518,3.502
81,10.404,199630,2.8232,120.97,0.59442,16.28,113.12,66.712,19550,14.468,18495,6932.5,14.468,99782,23.221,0.11583,0.008695,0.008695,0.0023677,0.025221,3.4798
81.167,10.333,199630,2.7862,119.93,0.58723,16.062,112.94,66.465,19524,14.369,18515,6944.2,14.369,99782,23.172,0.11501,0.0086244,0.0086244,0.0023496,0.024927,3.4576
81.333,10.262,199630,2.7498,118.9,0.58013,15.847,112.75,66.222,19498,14.27,18535,6955.6,14.27,99783,23.124,0.1142,0.0085555,0.0085555,0.0023315,0.024638,3.4356
81.5,10.191,199630,2.7139,117.87,0.57312,15.636,112.57,65.984,19472,14.172,18554,6967,14.172,99784,23.077,0.11339,0.0084885,0.0084885,0.0023136,0.024353,3.4136
81.667,10.122,199640,2.6786,116.86,0.56619,15.427,112.39,65.75,19445,14.074,18573,6978.1,14.074,99785,23.031,0.11259,0.0084233,0.0084233,0.0022959,0.024072,3.3917
81.833,10.052,199640,2.6438,115.85,0.55936,15.222,112.22,65.521,19418,13.977,18591,6989.1,13.977,99785,22.986,0.11179,0.00836,0.00836,0.0022783,0.023795,3.3698
82,9.9831,199640,2.6096,114.85,0.55262,15.021,112.04,65.296,19391,13.881,18610,7000,13.881,99786,22.941,0.111,0.0082986,0.0082986,0.0022608,0.023522,3.3481
82.167,9.9147,199640,2.5758,113.86,0.54596,14.822,111.87,65.077,19363,13.786,18628,7010.7,13.786,99786,22.897,0.11021,0.0082389,0.0082389,0.0022435,0.023253,3.3264
82.333,9.8466,199640,2.5426,112.88,0.53938,14.627,111.71,64.861,19335,13.691,18645,7021.2,13.691,99787,22.854,0.10943,0.0081805,0.0081805,0.0022263,0.022988,3.3048
82.5,9.7791,199650,2.5098,111.9,0.53288,14.434,111.55,64.649,19307,13.597,18663,7031.6,13.597,99788,22.812,0.10865,0.0081236,0.0081236,0.0022092,0.022727,3.2833
82.667,9.712,199650,2.4774,110.93,0.52646,14.244,111.38,64.441,19278,13.503,18680,7041.8,13.503,99788,22.77,0.10788,0.008068,0.008068,0.0021922,0.022469,3.2619
82.833,9.6454,199650,2.4456,109.97,0.52012,14.057,111.23,64.237,19249,13.41,18696,7051.9,13.41,99789,22.729,0.10711,0.0080138,0.0080138,0.0021754,0.022216,3.2405
83,9.5792,199650,2.4141,109.02,0.51386,13.872,111.07,64.036,19220,13.318,18713,7061.9,13.318,99789,22.689,0.10635,0.0079609,0.0079609,0.0021587,0.021965,3.2193
83.167,9.5135,199660,2.3832,108.07,0.50768,13.691,110.92,63.84,19190,13.227,18729,7071.7,13.227,99790,22.65,0.1056,0.0079095,0.0079095,0.0021421,0.021719,3.1981
83.333,9.4482,199660,2.3527,107.14,0.50159,13.512,110.77,63.647,19160,13.136,18745,7081.3,13.136,99791,22.612,0.10485,0.0078594,0.0078594,0.0021257,0.021476,3.177
83.5,9.3834,199660,2.3227,106.21,0.49557,13.336,110.62,63.458,19130,13.045,18760,7090.8,13.045,99791,22.574,0.1041,0.0078108,0.0078108,0.0021094,0.021237,3.156
83.667,9.3191,199660,2.2931,105.28,0.48963,13.163,110.47,63.273,19099,12.956,18776,7100.1,12.956,99792,22.536,0.10336,0.0077633,0.0077633,0.0020932,0.021002,3.1351
83.833,9.2552,199660,2.2638,104.37,0.48375,12.992,110.33,63.091,19068,12.866,18791,7109.3,12.866,99792,22.5,0.10263,0.0077168,0.0077168,0.0020772,0.020769,3.1143
84,9.1917,199670,2.235,103.46,0.47795,12.823,110.19,62.912,19037,12.778,18805,7118.4,12.778,99793,22.463,0.10189,0.0076714,0.0076714,0.0020612,0.02054,3.0936
84.167,9.1286,199670,2.2066,102.56,0.47221,12.657,110.05,62.736,19006,12.69,18820,7127.3,12.69,99793,22.428,0.10117,0.0076269,0.0076269,0.0020454,0.020315,3.073
84.333,9.066,199670,2.1785,101.66,0.46654,12.493,109.92,62.564,18974,12.603,18834,7136.1,12.603,99794,22.393,0.10045,0.0075836,0.0075836,0.0020297,0.020092,3.0525
84.5,9.0038,199670,2.1509,100.78,0.46094,12.332,109.78,62.395,18942,12.516,18847,7144.8,12.516,99794,22.358,0.099732,0.0075412,0.0075412,0.0020141,0.019873,3.0321
84.667,8.942,199680,2.1237,99.895,0.45542,12.173,109.65,62.23,18910,12.43,18861,7153.3,12.43,99795,22.325,0.09902,0.0074999,0.0074999,0.0019987,0.019657,3.0117
84.833,8.8806,199680,2.0968,99.022,0.44996,12.016,109.52,62.067,18877,12.345,18874,7161.6,12.345,99795,22.291,0.098314,0.0074597,0.0074597,0.0019833,0.019444,2.9915
85,8.8197,199680,2.0703,98.156,0.44457,11.861,109.4,61.908,18845,12.26,18887,7169.8,12.26,99796,22.259,0.097612,0.0074204,0.0074204,0.0019681,0.019235,2.9714
85.167,8.7592,199680,2.0443,97.298,0.43925,11.71,109.27,61.753,18812,12.176,18900,7177.9,12.176,99796,22.227,0.096916,0.0073824,0.0073824,0.001953,0.019029,2.9513
85.333,8.6992,199680,2.0187,96.446,0.434,11.56,109.15,61.6,18778,12.092,18912,7185.9,12.092,99797,22.195,0.096224,0.0073453,0.0073453,0.0019381,0.018826,2.9314
85.5,8.6395,199690,1.9933,95.602,0.42881,11.412,109.03,61.45,18745,12.009,18924,7193.7,12.009,99797,22.164,0.095537,0.0073089,0.0073089,0.0019232,0.018626,2.9115
85.667,8.5803,199690,1.9683,94.764,0.42368,11.267,108.91,61.303,18711,11.926,18936,7201.4,11.926,99797,22.134,0.094854,0.0072733,0.0072733,0.0019084,0.018429,2.8918
85.833,8.5214,199690,1.9436,93.932,0.41861,11.123,108.8,61.159,18677,11.844,18948,7208.9,11.844,99798,22.104,0.094176,0.0072384,0.0072384,0.0018938,0.018235,2.8721
86,8.4629,199690,1.9193,93.107,0.4136,10.981,108.68,61.017,18643,11.763,18959,7216.4,11.763,99798,22.074,0.093503,0.0072043,0.0072043,0.0018793,0.018043,2.8526
86.167,8.4048,199690,1.8953,92.289,0.40865,10.841,108.57,60.878,18608,11.682,18970,7223.7,11.682,99799,22.045,0.092834,0.0071709,0.0071709,0.0018648,0.017855,2.8331
86.333,8.3471,199700,1.8715,91.477,0.40376,10.704,108.46,60.742,18573,11.602,18981,7230.8,11.602,99799,22.017,0.092169,0.0071383,0.0071383,0.0018505,0.017669,2.8138
86.5,8.2898,199700,1.8482,90.672,0.39892,10.568,108.35,60.608,18539,11.523,18991,7237.9,11.523,99800,21.989,0.091509,0.0071064,0.0071064,0.0018363,0.017485,2.7945
86.667,8.2329,199700,1.8251,89.873,0.39415,10.433,108.24,60.477,18503,11.443,19002,7244.8,11.443,99800,21.961,0.090853,0.0070752,0.0070752,0.0018222,0.017305,2.7754
86.833,8.1764,199700,1.8023,89.081,0.38943,10.301,108.14,60.348,18468,11.365,19012,7251.6,11.365,99800,21.934,0.090202,0.0070448,0.0070448,0.0018082,0.017127,2.7563
87,8.1202,199700,1.7799,88.295,0.38477,10.171,108.04,60.222,18432,11.287,19021,7258.2,11.287,99801,21.908,0.089556,0.0070152,0.0070152,0.0017944,0.016952,2.7374
87.167,8.0645,199710,1.7578,87.517,0.38017,10.043,107.94,60.099,18397,11.21,19031,7264.8,11.21,99801,21.882,0.088914,0.0069863,0.0069863,0.0017806,0.01678,2.7185
87.333,8.0091,199710,1.7361,86.744,0.37563,9.9165,107.84,59.979,18361,11.133,19040,7271.2,11.133,99802,21.856,0.088276,0.0069581,0.0069581,0.0017669,0.016611,2.6998
87.5,7.9542,199710,1.7146,85.979,0.37116,9.7923,107.74,59.861,18324,11.057,19049,7277.4,11.057,99802,21.831,0.087643,0.0069308,0.0069308,0.0017534,0.016445,2.6812
87.667,7.8996,199710,1.6935,85.22,0.36674,9.6697,107.65,59.745,18288,10.981,19058,7283.6,10.981,99802,21.807,0.087015,0.006904,0.006904,0.0017399,0.016281,2.6626
87.833,7.8454,199710,1.6726,84.466,0.36236,9.5487,107.55,59.632,18251,10.906,19066,7289.6,10.906,99803,21.783,0.08639,0.0068777,0.0068777,0.0017266,0.016119,2.6442
88,7.7915,199720,1.652,83.719,0.35804,9.4291,107.46,59.521,18214,10.831,19074,7295.5,10.831,99803,21.759,0.08577,0.006852,0.006852,0.0017133,0.01596,2.6258
88.167,7.738,199720,1.6316,82.978,0.35377,9.3112,107.37,59.412,18178,10.757,19082,7301.3,10.757,99803,21.736,0.085154,0.0068269,0.0068269,0.0017002,0.015803,2.6076
88.333,7.6849,199720,1.6115,82.243,0.34954,9.1947,107.28,59.305,18140,10.683,19090,7307,10.683,99804,21.713,0.084542,0.0068022,0.0068022,0.0016871,0.015648,2.5895
88.5,7.6321,199720,1.5916,81.513,0.34537,9.0799,107.19,59.2,18103,10.61,19098,7312.6,10.61,99804,21.69,0.083934,0.0067781,0.0067781,0.0016742,0.015495,2.5715
88.667,7.5796,199720,1.5721,80.79,0.34124,8.9665,107.11,59.097,18066,10.537,19105,7318.1,10.537,99804,21.668,0.08333,0.0067545,0.0067545,0.0016613,0.015345,2.5536
88.833,7.5276,199730,1.5527,80.073,0.33717,8.8548,107.02,58.996,18028,10.465,19112,7323.4,10.465,99805,21.646,0.08273,0.0067315,0.0067315,0.0016486,0.015198,2.5358
89,7.4758,199730,1.5337,79.361,0.33314,8.7445,106.94,58.898,17990,10.394,19119,7328.6,10.394,99805,21.625,0.082135,0.006709,0.006709,0.0016359,0.015052,2.5181
89.167,7.4245,199730,1.5149,78.656,0.32916,8.6358,106.86,58.802,17952,10.323,19125,7333.7,10.323,99805,21.603,0.081544,0.006687,0.006687,0.0016234,0.014909,2.5005
89.333,7.3734,199730,1.4963,77.956,0.32524,8.5287,106.78,58.707,17914,10.252,19132,7338.7,10.252,99806,21.583,0.080956,0.0066656,0.0066656,0.0016109,0.014768,2.483
89.5,7.3228,199730,1.478,77.263,0.32136,8.4231,106.7,58.615,17875,10.182,19138,7343.6,10.182,99806,21.562,0.080373,0.0066447,0.0066447,0.0015985,0.014629,2.4656
89.667,7.2725,199730,1.46,76.576,0.31754,8.3191,106.63,58.525,17837,10.113,19143,7348.3,10.113,99806,21.543,0.079795,0.0066243,0.0066243,0.0015863,0.014493,2.4483
89.833,7.2225,199740,1.4423,75.895,0.31376,8.2167,106.55,58.438,17798,10.044,19149,7353,10.044,99806,21.523,0.07922,0.0066045,0.0066045,0.0015741,0.014359,2.4311
90,7.1729,199740,1.4247,75.219,0.31003,8.1155,106.48,58.351,17759,9.9755,19154,7357.5,9.9755,99807,21.504,0.078649,0.0065851,0.0065851,0.0015621,0.014227,2.414
90.167,7.1236,199740,1.4074,74.548,0.30633,8.0156,106.41,58.267,17720,9.9075,19160,7361.9,9.9075,99807,21.485,0.078082,0.006566,0.006566,0.0015501,0.014097,2.397
90.333,7.0746,199740,1.3903,73.884,0.30268,7.9169,106.34,58.184,17681,9.8399,19165,7366.3,9.8399,99807,21.467,0.077519,0.0065474,0.0065474,0.0015382,0.013969,2.3802
90.5,7.026,199740,1.3734,73.224,0.29908,7.8194,106.27,58.104,17642,9.7729,19169,7370.5,9.7729,99807,21.449,0.07696,0.0065292,0.0065292,0.0015264,0.013842,2.3634
90.667,6.9777,199750,1.3567,72.57,0.29551,7.7232,106.2,58.024,17603,9.7063,19174,7374.6,9.7063,99808,21.431,0.076404,0.0065114,0.0065114,0.0015147,0.013718,2.3467
90.833,6.9297,199750,1.3402,71.921,0.29198,7.6283,106.13,57.947,17563,9.6402,19178,7378.6,9.6402,99808,21.413,0.075852,0.006494,0.006494,0.001503,0.013595,2.3302
91,6.882,199750,1.3239,71.278,0.2885,7.5346,106.07,57.871,17523,9.5746,19182,7382.5,9.5746,99808,21.396,0.075304,0.006477,0.006477,0.0014915,0.013475,2.3137
91.167,6.8346,199750,1.3079,70.64,0.28506,7.4422,106,57.798,17484,9.5095,19186,7386.3,9.5095,99808,21.379,0.07476,0.0064604,0.0064604,0.00148,0.013356,2.2974
91.333,6.7876,199750,1.292,70.008,0.28166,7.351,105.94,57.726,17444,9.4448,19190,7390,9.4448,99809,21.363,0.07422,0.0064441,0.0064441,0.0014687,0.013239,2.2811
91.5,6.7409,199750,1.2764,69.381,0.2783,7.261,105.88,57.655,17404,9.3806,19193,7393.6,9.3806,99809,21.346,0.073683,0.0064283,0.0064283,0.0014574,0.013124,2.265
91.667,6.6945,199760,1.261,68.759,0.27499,7.1723,105.82,57.587,17364,9.3169,19197,7397.1,9.3169,99809,21.33,0.07315,0.0064129,0.0064129,0.0014462,0.013011,2.249
91.833,6.6484,199760,1.2458,68.143,0.27171,7.0849,105.76,57.52,17323,9.2536,19200,7400.5,9.2536,99809,21.315,0.072621,0.0063979,0.0063979,0.0014351,0.0129,2.233
92,6.6027,199760,1.2308,67.533,0.26848,6.9988,105.7,57.455,17283,9.1909,19202,7403.7,9.1909,99810,21.299,0.072096,0.0063834,0.0063834,0.0014241,0.012791,2.2172
92.167,6.5573,199760,1.216,66.927,0.26529,6.9138,105.65,57.391,17242,9.1286,19205,7406.9,9.1286,99810,21.284,0.071575,0.0063691,0.0063691,0.0014132,0.012684,2.2015
92.333,6.5122,199760,1.2014,66.327,0.26213,6.8298,105.59,57.329,17202,9.0667,19207,7410,9.0667,99810,21.27,0.071057,0.0063552,0.0063552,0.0014024,0.012578,2.1859
92.5,6.4673,199760,1.1869,65.731,0.25901,6.7469,105.54,57.269,17161,9.0053,19210,7413,9.0053,99810,21.255,0.070543,0.0063416,0.0063416,0.0013916,0.012473,2.1703
92.667,6.4228,199770,1.1727,65.141,0.25593,6.6649,105.48,57.209,17120,8.9443,19212,7415.9,8.9443,99811,21.241,0.070032,0.0063283,0.0063283,0.0013809,0.012371,2.1549
92.833,6.3785,199770,1.1586,64.555,0.25287,6.584,105.43,57.152,17079,8.8837,19214,7418.7,8.8837,99811,21.227,0.069524,0.0063154,0.0063154,0.0013703,0.012269,2.1396
93,6.3346,199770,1.1446,63.974,0.24986,6.5041,105.38,57.096,17038,8.8236,19215,7421.4,8.8236,99811,21.213,0.06902,0.0063027,0.0063027,0.0013598,0.01217,2.1244
93.167,6.2909,199770,1.1309,63.398,0.24688,6.4252,105.33,57.041,16997,8.7639,19217,7424,8.7639,99811,21.2,0.06852,0.0062904,0.0062904,0.0013494,0.012072,2.1093
93.333,6.2476,199770,1.1173,62.827,0.24393,6.3473,105.28,56.988,16956,8.7046,19218,7426.5,8.7046,99811,21.187,0.068023,0.0062783,0.0062783,0.001339,0.011975,2.0943
93.5,6.2045,199770,1.1039,62.261,0.24102,6.2705,105.23,56.936,16915,8.6458,19219,7428.9,8.6458,99811,21.174,0.067529,0.0062666,0.0062666,0.0013287,0.01188,2.0794
93.667,6.1617,199780,1.0907,61.7,0.23815,6.1946,105.19,56.886,16873,8.5874,19220,7431.2,8.5874,99812,21.161,0.067039,0.0062552,0.0062552,0.0013185,0.011787,2.0646
93.833,6.1192,199780,1.0776,61.143,0.23531,6.1198,105.14,56.837,16832,8.5294,19220,7433.4,8.5294,99812,21.149,0.066553,0.0062441,0.0062441,0.0013084,0.011695,2.0499
94,6.0771,199780,1.0647,60.592,0.2325,6.046,105.1,56.789,16791,8.4719,19221,7435.6,8.4719,99812,21.137,0.066069,0.0062334,0.0062334,0.0012984,0.011605,2.0353
94.167,6.0352,199780,1.052,60.045,0.22974,5.9733,105.06,56.743,16749,8.4148,19221,7437.6,8.4148,99812,21.125,0.06559,0.0062229,0.0062229,0.0012884,0.011516,2.0208
94.333,5.9936,199780,1.0395,59.504,0.22701,5.9016,105.01,56.699,16707,8.3581,19221,7439.6,8.3581,99812,21.114,0.065114,0.0062128,0.0062128,0.0012785,0.011429,2.0064
94.5,5.9523,199780,1.0272,58.967,0.2243,5.8307,104.97,56.656,16665,8.3019,19221,7441.4,8.3019,99813,21.102,0.064641,0.0062029,0.0062029,0.0012687,0.011343,1.9921
94.667,5.9112,199780,1.0149,58.434,0.22163,5.7607,104.93,56.614,16624,8.246,19221,7443.2,8.246,99813,21.091,0.064172,0.0061933,0.0061933,0.001259,0.011259,1.9779
94.833,5.8704,199790,1.0028,57.906,0.21899,5.6915,104.89,56.573,16582,8.1905,19221,7444.9,8.1905,99813,21.08,0.063705,0.0061839,0.0061839,0.0012493,0.011175,1.9638
95,5.8299,199790,0.99088,57.382,0.21638,5.6231,104.86,56.533,16540,8.1355,19220,7446.5,8.1355,99813,21.07,0.063242,0.0061748,0.0061748,0.0012397,0.011093,1.9498
95.167,5.7897,199790,0.97908,56.863,0.21379,5.5556,104.82,56.495,16498,8.0808,19219,7448,8.0808,99813,21.059,0.062782,0.006166,0.006166,0.0012302,0.011013,1.9358
95.333,5.7497,199790,0.96742,56.348,0.21124,5.4889,104.78,56.458,16456,8.0265,19218,7449.4,8.0265,99813,21.049,0.062325,0.0061574,0.0061574,0.0012208,0.010933,1.922
95.5,5.71,199790,0.9559,55.837,0.20872,5.423,104.75,56.422,16413,7.9726,19217,7450.8,7.9726,99813,21.039,0.061871,0.006149,0.006149,0.0012114,0.010855,1.9083
95.667,5.6705,199790,0.94453,55.331,0.20623,5.358,104.71,56.388,16371,7.9191,19216,7452,7.9191,99814,21.029,0.061421,0.0061409,0.0061409,0.0012021,0.010778,1.8947
95.833,5.6314,199790,0.9333,54.829,0.20376,5.2939,104.68,56.354,16329,7.866,19214,7453.2,7.866,99814,21.02,0.060974,0.0061331,0.0061331,0.0011929,0.010703,1.8812
96,5.5925,199800,0.92222,54.332,0.20133,5.2305,104.65,56.322,16287,7.8133,19213,7454.3,7.8133,99814,21.011,0.06053,0.0061255,0.0061255,0.0011837,0.010628,1.8678
96.167,5.5538,199800,0.91128,53.839,0.19893,5.168,104.62,56.292,16244,7.761,19211,7455.3,7.761,99814,21.002,0.060089,0.0061182,0.0061182,0.0011746,0.010555,1.8545
96.333,5.5154,199800,0.90049,53.35,0.19655,5.1064,104.59,56.262,16202,7.7091,19209,7456.2,7.7091,99814,20.993,0.059651,0.0061111,0.0061111,0.0011656,0.010484,1.8412
96.5,5.4774,199800,0.88986,52.866,0.19421,5.0456,104.56,56.234,16159,7.6576,19207,7457,7.6576,99814,20.984,0.059217,0.0061043,0.0061043,0.0011567,0.010413,1.8281
96.667,5.4395,199800,0.87936,52.387,0.1919,4.9857,104.53,56.207,16117,7.6065,19204,7457.8,7.6065,99814,20.976,0.058785,0.0060978,0.0060978,0.0011478,0.010344,1.8151
96.833,5.402,199800,0.86897,51.911,0.18961,4.9264,104.5,56.18,16074,7.5558,19202,7458.5,7.5558,99815,20.967,0.058357,0.0060914,0.0060914,0.001139,0.010276,1.8022
97,5.3646,199800,0.8587,51.439,0.18735,4.8678,104.47,56.155,16032,7.5054,19199,7459.1,7.5054,99815,20.959,0.057932,0.0060853,0.0060853,0.0011303,0.010209,1.7893
97.167,5.3275,199810,0.84855,50.971,0.18511,4.8098,104.45,56.131,15989,7.4553,19196,7459.6,7.4553,99815,20.952,0.057509,0.0060793,0.0060793,0.0011216,0.010143,1.7766
97.333,5.2906,199810,0.83852,50.507,0.1829,4.7526,104.42,56.108,15946,7.4057,19193,7460,7.4057,99815,20.944,0.057089,0.0060736,0.0060736,0.001113,0.010078,1.7639
97.5,5.254,199810,0.8286,50.047,0.18071,4.696,104.4,56.087,15904,7.3563,19190,7460.4,7.3563,99815,20.936,0.056673,0.006068,0.006068,0.0011045,0.010014,1.7514
